Root;Lemma;LemmaFreq;Word_form;Freq
šḳl;išḳal yišḳul;242;šaḳəllīčl;1
šḳl;išḳal yišḳul;242;šaḳəllille;2
šḳl;išḳal yišḳul;242;šaḳəllīš;2
šḳl;išḳal yišḳul;242;šaḳellon;3
šḳl;išḳal yišḳul;242;šaḳəllull;2
šḳl;išḳal yišḳul;242;šaḳerr;1
šḳl;išḳal yišḳul;242;šaḳət;1
šḳl;išḳal yišḳul;242;šaḳəṯ;1
šḳl;išḳal yišḳul;242;šaḳeṯṯ;1
šḳl;išḳal yišḳul;242;šaḳla;9
šḳl;išḳal yišḳul;242;šaḳlačča;1
šḳl;išḳal yišḳul;242;šaḳlaččil;2
šḳl;išḳal yišḳul;242;šaḳlann;1
šḳl;išḳal yišḳul;242;šaḳlannaḥ;3
šḳl;išḳal yišḳul;242;šaḳle;4
šḳl;išḳal yišḳul;242;šaḳličča;1
šḳl;išḳal yišḳul;242;šaḳliččil;2
šḳl;išḳal yišḳul;242;šaḳliččis;1
šḳl;išḳal yišḳul;242;šaḳlīčəṯ;1
šḳl;išḳal yišḳul;242;šaḳlīčna;1
šḳl;išḳal yišḳul;242;šaḳlīčnun;1
šḳl;išḳal yišḳul;242;šaḳlil;2
šḳl;išḳal yišḳul;242;šaḳlill;4
šḳl;išḳal yišḳul;242;šaḳlille;2
šḳl;išḳal yišḳul;242;šaḳlir;1
šḳl;išḳal yišḳul;242;šaḳlis;1
šḳl;išḳal yišḳul;242;šaḳliš;1
šḳl;išḳal yišḳul;242;šaḳliṯ;2
šḳl;išḳal yišḳul;242;šaḳlōl;3
šḳl;išḳal yišḳul;242;šaḳlōle;1
šḳl;išḳal yišḳul;242;šaḳlull;4
šḳl;išḳal yišḳul;242;šaḳlunn;1
šḳl;išḳal yišḳul;242;šaḳlunna;2
šḳl;išḳal yišḳul;242;šaḳlunne;3
šḳl;išḳal yišḳul;242;šaḳlunni;2
šḳl;išḳal yišḳul;242;šḳall;1
šḳl;išḳal yišḳul;242;šḳīla;1
šḳl;išḳal yišḳul;242;šḳilill;1
šḳl;išḳal yišḳul;242;šḳīll;1
šḳl;išḳal yišḳul;242;šḳilōl;1
šḳl;išḳal yišḳul;242;šḳilōle;1
šḳl;išḳal yišḳul;242;šḳīš;1
šḳl;išḳal yišḳul;242;šḳōl;14
šḳl;išḳal yišḳul;242;šḳollaḥ;1
šḳl;išḳal yišḳul;242;šḳollāx;1
šḳl;išḳal yišḳul;242;šḳūl;2
šḳl;išḳal yišḳul;242;šōḳel;5
šḳl;išḳal yišḳul;242;šōḳla;4
šḳl;išḳal yišḳul;242;šōḳlan;1
šḳl;išḳal yišḳul;242;šōḳlin;7
šḳl;išḳal yišḳul;242;ššōḳel;3
šḳl;išḳal yišḳul;242;ššuḳlenne;1
šḳl;išḳal yišḳul;242;šuḳəllēle;1
šḳl;išḳal yišḳul;242;šuḳəllīl;1
šḳl;išḳal yišḳul;242;šuḳlā;3
šḳl;išḳal yišḳul;242;šuḳle;1
šḳl;išḳal yišḳul;242;šuḳlunnā;2
šḳl;išḳal yišḳul;242;šuḳlunnē;5
šḳl;išḳal yišḳul;242;yšuḳlell;2
šḳl;išḳal yišḳul;242;yšuḳlenna;1
šḳl;išḳal yišḳul;242;yšuḳlenne;1
šḳl;išḳal yišḳul;242;yšuḳlunna;2
šḳl;išḳal yišḳul;242;yšuḳlunne;1
šḳl;išḳal yišḳul;242;ʕamšōḳel;1
šḳl;išḳal yišḳul;242;ʕamšōḳlin;1
Ɂpy;app(i) yapp(i);239;apnəl;1
Ɂpy;app(i) yapp(i);239;app;4
Ɂpy;app(i) yapp(i);239;appalle;2
Ɂpy;app(i) yapp(i);239;appalli;2
Ɂpy;app(i) yapp(i);239;appallī;2
Ɂpy;app(i) yapp(i);239;appallun;1
Ɂpy;app(i) yapp(i);239;appaṯ;1
Ɂpy;app(i) yapp(i);239;appēḥ;1
Ɂpy;app(i) yapp(i);239;appēla;3
Ɂpy;app(i) yapp(i);239;appēle;11
Ɂpy;app(i) yapp(i);239;appīčle;2
Ɂpy;app(i) yapp(i);239;appīḥ;1
Ɂpy;app(i) yapp(i);239;appiḥī;2
Ɂpy;app(i) yapp(i);239;appīl;4
Ɂpy;app(i) yapp(i);239;appilēx;1
Ɂpy;app(i) yapp(i);239;appīli;1
Ɂpy;app(i) yapp(i);239;appīlla;1
Ɂpy;app(i) yapp(i);239;appillax;3
Ɂpy;app(i) yapp(i);239;appille;5
Ɂpy;app(i) yapp(i);239;appīlle;2
Ɂpy;app(i) yapp(i);239;appillēla;1
Ɂpy;app(i) yapp(i);239;appīlli;1
Ɂpy;app(i) yapp(i);239;applaḥəl;1
Ɂpy;app(i) yapp(i);239;applaḥla;1
Ɂpy;app(i) yapp(i);239;applaḥlēle;1
Ɂpy;app(i) yapp(i);239;applall;3
Ɂpy;app(i) yapp(i);239;applalla;1
Ɂpy;app(i) yapp(i);239;applalle;1
Ɂpy;app(i) yapp(i);239;applēl;5
Ɂpy;app(i) yapp(i);239;applēla;2
Ɂpy;app(i) yapp(i);239;applēle;11
Ɂpy;app(i) yapp(i);239;applēll;1
Ɂpy;app(i) yapp(i);239;applēx;1
Ɂpy;app(i) yapp(i);239;applīčle;1
Ɂpy;app(i) yapp(i);239;applīl;5
Ɂpy;app(i) yapp(i);239;applilī;1
Ɂpy;app(i) yapp(i);239;applille;6
Ɂpy;app(i) yapp(i);239;applull;1
Ɂpy;app(i) yapp(i);239;applulle;3
Ɂpy;app(i) yapp(i);239;appull;2
Ɂpy;app(i) yapp(i);239;appullaḥ;1
Ɂpy;app(i) yapp(i);239;appulle;2
Ɂpy;app(i) yapp(i);239;appullē;1
Ɂpy;app(i) yapp(i);239;appullun;1
Ɂpy;app(i) yapp(i);239;čapp;1
Ɂpy;app(i) yapp(i);239;čappēle;3
Ɂpy;app(i) yapp(i);239;čappēlon;1
Ɂpy;app(i) yapp(i);239;čappīl;3
Ɂpy;app(i) yapp(i);239;čappīlle;1
Ɂpy;app(i) yapp(i);239;čappiyōlun;1
Ɂpy;app(i) yapp(i);239;čapplīl;3
Ɂpy;app(i) yapp(i);239;čmappēl;1
Ɂpy;app(i) yapp(i);239;čmappēla;1
Ɂpy;app(i) yapp(i);239;čmappēle;1
Ɂpy;app(i) yapp(i);239;čmappīl;7
Ɂpy;app(i) yapp(i);239;čmappill;1
Ɂpy;app(i) yapp(i);239;čmapplīl;1
Ɂpy;app(i) yapp(i);239;čmapplōle;1
Ɂpy;app(i) yapp(i);239;čmappya;1
Ɂpy;app(i) yapp(i);239;mapp;2
Ɂpy;app(i) yapp(i);239;mappalle;1
Ɂpy;app(i) yapp(i);239;mappēḥ;1
Ɂpy;app(i) yapp(i);239;mappēl;1
Ɂpy;app(i) yapp(i);239;mappēla;1
Ɂpy;app(i) yapp(i);239;mappēle;4
Ɂpy;app(i) yapp(i);239;mappēlon;4
Ɂpy;app(i) yapp(i);239;mappīl;1
Ɂpy;app(i) yapp(i);239;mappill;1
Ɂpy;app(i) yapp(i);239;mappilli;1
Ɂpy;app(i) yapp(i);239;mappillun;3
Ɂpy;app(i) yapp(i);239;mapplēl;5
Ɂpy;app(i) yapp(i);239;mapplēla;3
Ɂpy;app(i) yapp(i);239;mapplēle;10
Ɂpy;app(i) yapp(i);239;mapplēlon;1
Ɂpy;app(i) yapp(i);239;mapplīl;2
Ɂpy;app(i) yapp(i);239;mapplille;1
Ɂpy;app(i) yapp(i);239;mapplillun;1
Ɂpy;app(i) yapp(i);239;mapplōle;4
Ɂpy;app(i) yapp(i);239;mappōl;1
Ɂpy;app(i) yapp(i);239;mappōlun;1
Ɂpy;app(i) yapp(i);239;mappōx;1
Ɂpy;app(i) yapp(i);239;mappya;1
Ɂpy;app(i) yapp(i);239;mappyilla;2
Ɂpy;app(i) yapp(i);239;mappyillun;1
Ɂpy;app(i) yapp(i);239;mappyin;1
Ɂpy;app(i) yapp(i);239;mappyōle;1
Ɂpy;app(i) yapp(i);239;nappēle;5
Ɂpy;app(i) yapp(i);239;nappēx;2
Ɂpy;app(i) yapp(i);239;nappillīš;1
Ɂpy;app(i) yapp(i);239;napplēl;1
Ɂpy;app(i) yapp(i);239;napplēle;3
Ɂpy;app(i) yapp(i);239;napplēll;2
Ɂpy;app(i) yapp(i);239;napplēx;2
Ɂpy;app(i) yapp(i);239;nmapp;2
Ɂpy;app(i) yapp(i);239;nmappēle;2
Ɂpy;app(i) yapp(i);239;nmappēx;4
Ɂpy;app(i) yapp(i);239;nmappīš;2
Ɂpy;app(i) yapp(i);239;nmapplēle;4
Ɂpy;app(i) yapp(i);239;nmapplēx;5
Ɂpy;app(i) yapp(i);239;nmapplill;2
Ɂpy;app(i) yapp(i);239;nmapplille;1
Ɂpy;app(i) yapp(i);239;nmapplōši;1
Ɂpy;app(i) yapp(i);239;nmapplōx;1
Ɂpy;app(i) yapp(i);239;nmappōlxun;1
Ɂpy;app(i) yapp(i);239;yapp;1
Ɂpy;app(i) yapp(i);239;yapplēl;2
Ɂpy;app(i) yapp(i);239;yapplēle;4
Ɂpy;app(i) yapp(i);239;yapplēlon;1
Ɂpy;app(i) yapp(i);239;yapplulle;2
Ɂpy;app(i) yapp(i);239;yappulle;1
xtt;xett/xetti;232;xet;1
xtt;xett/xetti;232;xett;196
xtt;xett/xetti;232;xette;29
xtt;xett/xetti;232;xetti;6
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;čiḥḥuč;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;činḥuč;2
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;čnaḥḥeč;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;čnōḥčin;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;čnōḥeč;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;əčnaḥḥeč;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;inḥeč;46
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;inḥuč;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;naḥḥeč;8
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;naḥḥīča;2
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;naḥḥīčin;9
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nḥōč;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nḥūč;4
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;niḥčaṯ;6
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;niḥčinnaḥ;23
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;niḥčiṯ;12
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;niḥḥuč;5
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ninḥuč;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nnaḥḥeč;2
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nnaḥḥīčin;4
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nnōḥča;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nnōḥčin;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nnōḥeč;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nōḥča;10
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nōḥčin;25
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nōḥeč;23
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;nuḥčōn;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;yiḥḥuč;3
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;yinḥuč;6
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ynuḥčan;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ynuḥčun;5
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ʕačnōḥeč;1
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ʕamnōḥča;2
nḥč;inḥeč/iḥḥeč yinḥuč/yiḥḥuč;227;ʕamnōḥeč;6
[NA];[proper noun];222;alṭun;7
[NA];[proper noun];222;andriyya;2
[NA];[proper noun];222;antrowwes;5
[NA];[proper noun];222;asʕad;1
[NA];[proper noun];222;bab;1
[NA];[proper noun];222;brahīm;2
[NA];[proper noun];222;brāhīm;1
[NA];[proper noun];222;daʕbūl;7
[NA];[proper noun];222;ḏiyāb;1
[NA];[proper noun];222;drūb;1
[NA];[proper noun];222;faraḥ;1
[NA];[proper noun];222;fuɁād;3
[NA];[proper noun];222;ġabra;1
[NA];[proper noun];222;ġazāle;1
[NA];[proper noun];222;ḥalāl;1
[NA];[proper noun];222;ḥammūd;2
[NA];[proper noun];222;hana;1
[NA];[proper noun];222;ḥananiyya;1
[NA];[proper noun];222;hārūn;6
[NA];[proper noun];222;hilal;2
[NA];[proper noun];222;ḥilwe;1
[NA];[proper noun];222;ḥišme;2
[NA];[proper noun];222;hitler;1
[NA];[proper noun];222;ḥsēn;1
[NA];[proper noun];222;kappušō;1
[NA];[proper noun];222;ḳaṣṣāʕ;1
[NA];[proper noun];222;ḳáṭana;1
[NA];[proper noun];222;ḳattaḥ;1
[NA];[proper noun];222;kuruġli;4
[NA];[proper noun];222;ḳuṣṭanṭīn;1
[NA];[proper noun];222;ḳuṣṭanṭīniyye;4
[NA];[proper noun];222;laḥəm;1
[NA];[proper noun];222;lyān;2
[NA];[proper noun];222;lyās;1
[NA];[proper noun];222;maḥfuḓ;2
[NA];[proper noun];222;malaṣ;4
[NA];[proper noun];222;marsīlya;2
[NA];[proper noun];222;masīḥ;1
[NA];[proper noun];222;masʕūd;1
[NA];[proper noun];222;mayyōla;2
[NA];[proper noun];222;māžed;1
[NA];[proper noun];222;maẓẓ;2
[NA];[proper noun];222;mēšeḥ;1
[NA];[proper noun];222;milād;12
[NA];[proper noun];222;milōne;1
[NA];[proper noun];222;minbež;1
[NA];[proper noun];222;mirhež;1
[NA];[proper noun];222;mišēl;5
[NA];[proper noun];222;msīḥ;8
[NA];[proper noun];222;mṭānyos;3
[NA];[proper noun];222;muḥammadan;1
[NA];[proper noun];222;mušēl;2
[NA];[proper noun];222;muxx;3
[NA];[proper noun];222;nadīm;1
[NA];[proper noun];222;naḳōla;1
[NA];[proper noun];222;nawwās;6
[NA];[proper noun];222;nāyfe;1
[NA];[proper noun];222;nažla;2
[NA];[proper noun];222;nimər;1
[NA];[proper noun];222;nizār;3
[NA];[proper noun];222;nuṣralla;1
[NA];[proper noun];222;rašīd;6
[NA];[proper noun];222;rayḥan;3
[NA];[proper noun];222;ritta;1
[NA];[proper noun];222;riyāḳ;1
[NA];[proper noun];222;ruzḳalla;2
[NA];[proper noun];222;šalhub;3
[NA];[proper noun];222;šarīf;1
[NA];[proper noun];222;sawwūḳ;2
[NA];[proper noun];222;šḥōde;4
[NA];[proper noun];222;sifl;1
[NA];[proper noun];222;sirḥan;1
[NA];[proper noun];222;sirḥān;1
[NA];[proper noun];222;siʕet;2
[NA];[proper noun];222;skandar;1
[NA];[proper noun];222;ṭabīb;7
[NA];[proper noun];222;tamīm;4
[NA];[proper noun];222;taɁla;1
[NA];[proper noun];222;taʕssēn;1
[NA];[proper noun];222;užiyya;2
[NA];[proper noun];222;wakīn;9
[NA];[proper noun];222;xāled;1
[NA];[proper noun];222;xalel;5
[NA];[proper noun];222;xalīl;2
[NA];[proper noun];222;yuḥanna;4
[NA];[proper noun];222;žamīl;1
[NA];[proper noun];222;žoržēt;1
[NA];[proper noun];222;ʕabd;1
[NA];[proper noun];222;ʕaḓəm;1
[NA];[proper noun];222;ʕaḍra;1
[NA];[proper noun];222;Ɂantrowwes;1
[NA];[proper noun];222;ʕapṭalla;2
[NA];[proper noun];222;ʕapṭaḷḷa;4
[NA];[proper noun];222;Ɂaṣab;2
[NA];[proper noun];222;ʕažaž;1
[NA];[proper noun];222;ʕažžāž;2
[NA];[proper noun];222;Ɂrēna;2
hnn;lanna;218;lanna;218
wll;willa/walla;209;walla;1
wll;willa/walla;209;willa;208
Ɂbw;ōbu;204;abūhen;1
Ɂbw;ōbu;204;abūhun;5
Ɂbw;ōbu;204;abūna;2
Ɂbw;ōbu;204;abūnaḥ;4
Ɂbw;ōbu;204;abūxun;4
Ɂbw;ōbu;204;eppay;49
Ɂbw;ōbu;204;ōbay;1
Ɂbw;ōbu;204;ōbəl;52
Ɂbw;ōbu;204;ōbl;1
Ɂbw;ōbu;204;ōblə;21
Ɂbw;ōbu;204;ōbu;54
Ɂbw;ōbu;204;ōbuš;2
Ɂbw;ōbu;204;ōbux;6
Ɂbw;ōbu;204;Ɂōbəl;1
Ɂbw;ōbu;204;Ɂōbu;1
hwx;hōxa;202;hōxa;109
hwx;hōxa;202;ōxa;93
ṭʕn;iṭʕan yiṭʕun;202;čiṭʕen;3
ṭʕn;iṭʕan yiṭʕun;202;čiṭʕun;4
ṭʕn;iṭʕan yiṭʕun;202;čṭuʕnenne;1
ṭʕn;iṭʕan yiṭʕun;202;iṭʕan;2
ṭʕn;iṭʕan yiṭʕun;202;iṭʕen;6
ṭʕn;iṭʕan yiṭʕun;202;niṭʕīll;1
ṭʕn;iṭʕan yiṭʕun;202;nṭaʕell;3
ṭʕn;iṭʕan yiṭʕun;202;nṭaʕnilla;1
ṭʕn;iṭʕan yiṭʕun;202;nṭōʕen;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕel;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕəl;35
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕell;11
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕella;2
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕəllaḥəl;4
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕəllaḥle;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕelle;3
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕəllə;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕellon;2
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕenəl;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕenle;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕənṯa;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnaččil;4
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnalle;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕne;4
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnəl;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnič;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕničče;2
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕniččil;3
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕniččl;2
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnil;10
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnill;15
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnilla;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnille;4
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnillun;3
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕninn;2
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnis;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕniṯ;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnōl;5
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnōla;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnōle;3
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnull;15
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnunna;1
ṭʕn;iṭʕan yiṭʕun;202;ṭaʕnunne;3
ṭʕn;iṭʕan yiṭʕun;202;ṭōʕen;6
ṭʕn;iṭʕan yiṭʕun;202;ṭōʕna;4
ṭʕn;iṭʕan yiṭʕun;202;ṭōʕnin;5
ṭʕn;iṭʕan yiṭʕun;202;ṭṭaʕell;1
ṭʕn;iṭʕan yiṭʕun;202;ṭuʕnā;1
ṭʕn;iṭʕan yiṭʕun;202;ṭʕīlle;3
ṭʕn;iṭʕan yiṭʕun;202;ṭʕīna;2
ṭʕn;iṭʕan yiṭʕun;202;ṭʕinill;4
ṭʕn;iṭʕan yiṭʕun;202;ṭʕinillə;1
ṭʕn;iṭʕan yiṭʕun;202;ṭʕīnin;1
ṭʕn;iṭʕan yiṭʕun;202;yiṭʕun;2
ṭʕn;iṭʕan yiṭʕun;202;yṭuʕnenne;1
ṭʕn;iṭʕan yiṭʕun;202;ʕamṭōʕen;1
ṭʕn;iṭʕan yiṭʕun;202;ʕamṭōʕna;1
ṭʕn;iṭʕan yiṭʕun;202;ʕaṭṭōʕen;1
b;yīb;201;čīb;23
b;yīb;201;čība;5
b;yīb;201;čībin;2
b;yīb;201;nīb;1
b;yīb;201;nība;1
b;yīb;201;nībin;15
b;yīb;201;yīb;153
b;yīb;201;yībun;1
b;wōb;194;wayba;28
b;wōb;194;wayban;4
b;wōb;194;waybin;42
b;wōb;194;wčībin;1
b;wōb;194;wčōb;1
b;wōb;194;wnōb;1
b;wōb;194;wōb;116
b;wōb;194;wōbi;1
bṯr;bōṯar;194;bōṯar;194
mlk;malka;192;malka;187
mlk;malka;192;malkaḥ;1
mlk;malka;192;malkiz;3
mlk;malka;192;malkō;1
[NA];[interrupted];187;a;1
[NA];[interrupted];187;abəʕḏ;1
[NA];[interrupted];187;aġa;1
[NA];[interrupted];187;aḥḥa;1
[NA];[interrupted];187;aḳīm;1
[NA];[interrupted];187;alle;1
[NA];[interrupted];187;ame;2
[NA];[interrupted];187;amrō;1
[NA];[interrupted];187;amrōlu;1
[NA];[interrupted];187;ank;2
[NA];[interrupted];187;aplē;1
[NA];[interrupted];187;arpa;1
[NA];[interrupted];187;aṣfiṯ;1
[NA];[interrupted];187;ax;3
[NA];[interrupted];187;axətm;1
[NA];[interrupted];187;ayṯar;1
[NA];[interrupted];187;ba;2
[NA];[interrupted];187;baġ;1
[NA];[interrupted];187;bana;1
[NA];[interrupted];187;ber;2
[NA];[interrupted];187;bisnī;1
[NA];[interrupted];187;bla;1
[NA];[interrupted];187;bʕīm;1
[NA];[interrupted];187;čayyiṯ;1
[NA];[interrupted];187;čbay;1
[NA];[interrupted];187;če;1
[NA];[interrupted];187;čimha;2
[NA];[interrupted];187;čōm;1
[NA];[interrupted];187;čuṯ;1
[NA];[interrupted];187;ḏa;1
[NA];[interrupted];187;ḏēb;1
[NA];[interrupted];187;eb;1
[NA];[interrupted];187;ebəl;1
[NA];[interrupted];187;eber;1
[NA];[interrupted];187;el;2
[NA];[interrupted];187;ešb;1
[NA];[interrupted];187;faṣ;1
[NA];[interrupted];187;ġā;1
[NA];[interrupted];187;ġab;2
[NA];[interrupted];187;ġabrō;1
[NA];[interrupted];187;ḥa;3
[NA];[interrupted];187;ḥafər;1
[NA];[interrupted];187;ḥal;1
[NA];[interrupted];187;ḥamme;1
[NA];[interrupted];187;ḥamš;1
[NA];[interrupted];187;ḥayy;2
[NA];[interrupted];187;ḥažzill;1
[NA];[interrupted];187;ḥḏuṯ;1
[NA];[interrupted];187;ḥet;1
[NA];[interrupted];187;ḥim;2
[NA];[interrupted];187;ḥkī;1
[NA];[interrupted];187;ḥm;1
[NA];[interrupted];187;ḥmu;1
[NA];[interrupted];187;ḥō;2
[NA];[interrupted];187;ḥu;1
[NA];[interrupted];187;ičča;1
[NA];[interrupted];187;inčah;1
[NA];[interrupted];187;inf;1
[NA];[interrupted];187;irfeḓ;1
[NA];[interrupted];187;iʕō;1
[NA];[interrupted];187;ḳa;4
[NA];[interrupted];187;ḳabr;2
[NA];[interrupted];187;kiz;1
[NA];[interrupted];187;ḳōy;1
[NA];[interrupted];187;ḳufō;1
[NA];[interrupted];187;kus;1
[NA];[interrupted];187;lē;1
[NA];[interrupted];187;lo;1
[NA];[interrupted];187;lž;1
[NA];[interrupted];187;mači;1
[NA];[interrupted];187;mafḳa;1
[NA];[interrupted];187;mahəḓ;1
[NA];[interrupted];187;mal;1
[NA];[interrupted];187;mame;1
[NA];[interrupted];187;mamrō;1
[NA];[interrupted];187;manəʕ;1
[NA];[interrupted];187;marrōž;1
[NA];[interrupted];187;maš;1
[NA];[interrupted];187;may;1
[NA];[interrupted];187;mbaṭṭlō;1
[NA];[interrupted];187;mḓaḥḥ;1
[NA];[interrupted];187;me;1
[NA];[interrupted];187;mḥasle;1
[NA];[interrupted];187;mičɁahl;1
[NA];[interrupted];187;mičʕar;1
[NA];[interrupted];187;miš;3
[NA];[interrupted];187;mižčam;1
[NA];[interrupted];187;mlaḳḳeṭ;1
[NA];[interrupted];187;mne;1
[NA];[interrupted];187;mšariṭōl;1
[NA];[interrupted];187;msaž;1
[NA];[interrupted];187;mtawwarəl;1
[NA];[interrupted];187;muṣrōyṯ;1
[NA];[interrupted];187;mxarraḥ;1
[NA];[interrupted];187;naḳ;1
[NA];[interrupted];187;nax;1
[NA];[interrupted];187;naxesəl;1
[NA];[interrupted];187;nḥapṭi;1
[NA];[interrupted];187;nibbux;1
[NA];[interrupted];187;nič;1
[NA];[interrupted];187;nim;1
[NA];[interrupted];187;niši;1
[NA];[interrupted];187;niẓxe;1
[NA];[interrupted];187;nnaff;1
[NA];[interrupted];187;nṣariḥin;1
[NA];[interrupted];187;nṯill;1
[NA];[interrupted];187;nwafīḳ;1
[NA];[interrupted];187;nzaʕ;1
[NA];[interrupted];187;nzōyaʕ;1
[NA];[interrupted];187;om;1
[NA];[interrupted];187;omm;1
[NA];[interrupted];187;ppō;1
[NA];[interrupted];187;ps;1
[NA];[interrupted];187;ra;1
[NA];[interrupted];187;ri;1
[NA];[interrupted];187;ša;1
[NA];[interrupted];187;ṣa;1
[NA];[interrupted];187;šaḳ;1
[NA];[interrupted];187;ṣapḥiš;1
[NA];[interrupted];187;ṣay;1
[NA];[interrupted];187;šē;1
[NA];[interrupted];187;ši;1
[NA];[interrupted];187;šimaʕč;1
[NA];[interrupted];187;šimeʕ;1
[NA];[interrupted];187;ṭanni;1
[NA];[interrupted];187;tar;1
[NA];[interrupted];187;ṭaʕniš;1
[NA];[interrupted];187;ṯē;1
[NA];[interrupted];187;tiḏōle;1
[NA];[interrupted];187;ṯiḳninn;1
[NA];[interrupted];187;ṯōla;1
[NA];[interrupted];187;ṯul;1
[NA];[interrupted];187;warḳō;1
[NA];[interrupted];187;wayb;1
[NA];[interrupted];187;waʕ;1
[NA];[interrupted];187;xa;4
[NA];[interrupted];187;xafsil;1
[NA];[interrupted];187;xaṭəf;1
[NA];[interrupted];187;xaṯpō;1
[NA];[interrupted];187;xeš;1
[NA];[interrupted];187;xiyyayo;1
[NA];[interrupted];187;xol;1
[NA];[interrupted];187;y;1
[NA];[interrupted];187;yīxu;1
[NA];[interrupted];187;ykū;1
[NA];[interrupted];187;yrō;1
[NA];[interrupted];187;yṭamlell;1
[NA];[interrupted];187;yṯe;1
[NA];[interrupted];187;yxar;1
[NA];[interrupted];187;za;2
[NA];[interrupted];187;žanzī;1
[NA];[interrupted];187;zen;1
[NA];[interrupted];187;zuwwō;1
[NA];[interrupted];187;zwi;1
[NA];[interrupted];187;ʕač;2
[NA];[interrupted];187;ʕam;2
[NA];[interrupted];187;ʕas;1
[NA];[interrupted];187;ʕask;1
[NA];[interrupted];187;ʕaṭ;1
